x,y,yaw
-3.19,4.440000000000001,-2.3561944901923404
-3.24,4.390000000000001,-1.5707963267948966
-3.24,4.340000000000002,-1.5707963267948966
-3.24,4.290000000000001,-1.5707963267948966
-3.24,4.240000000000002,-1.5707963267948966
-3.24,4.190000000000001,-2.356194490192336
-3.29,4.140000000000001,-1.5707963267948966
-3.29,4.090000000000002,-0.7853981633974572
-3.24,4.040000000000001,-1.5707963267948966
-3.24,3.990000000000002,-1.5707963267948966
-3.24,3.9400000000000013,-1.5707963267948966
-3.24,3.8900000000000006,-1.5707963267948966
-3.24,3.8400000000000016,-1.5707963267948966
-3.24,3.790000000000001,-1.5707963267948966
-3.24,3.740000000000002,-1.5707963267948966
-3.24,3.6900000000000013,-1.5707963267948966
-3.24,3.6400000000000006,-0.785398163397435
-3.19,3.5900000000000016,-1.5707963267948966
-3.19,3.540000000000001,-1.5707963267948966
-3.19,3.490000000000002,-1.5707963267948966
-3.19,3.4400000000000013,-1.5707963267948966
-3.19,3.3900000000000006,-1.5707963267948966
-3.19,3.3400000000000016,-1.5707963267948966
-3.19,3.290000000000001,-1.5707963267948966
-3.19,3.240000000000002,-1.5707963267948966
-3.19,3.1900000000000013,-1.5707963267948966
-3.19,3.1400000000000006,-0.785398163397435
-3.1399999999999997,3.0900000000000016,-1.5707963267948966
-3.1399999999999997,3.040000000000001,-1.5707963267948966
-3.1399999999999997,2.990000000000002,-1.5707963267948966
-3.1399999999999997,2.9400000000000013,-1.5707963267948966
-3.1399999999999997,2.8900000000000006,-1.5707963267948966
-3.1399999999999997,2.8400000000000016,-1.5707963267948966
-3.1399999999999997,2.790000000000001,-0.7853981633974394
-3.09,2.740000000000002,-1.5707963267948966
-3.09,2.6400000000000006,0.0
-3.09,2.6400000000000006,-1.1071487177940904
-3.04,2.540000000000001,-1.1071487177940904
-2.99,2.4400000000000013,0.0
-2.99,2.4400000000000013,-1.5707963267948966
-2.99,2.3400000000000016,-0.7853981633974527
-2.94,2.290000000000001,-1.5707963267948966
-2.94,2.240000000000002,-1.5707963267948966
-2.94,2.1900000000000013,-0.7853981633974527
-2.8899999999999997,2.1400000000000006,-1.5707963267948966
-2.8899999999999997,2.0900000000000016,-1.5707963267948966
-2.8899999999999997,2.040000000000001,-1.5707963267948966
-2.8899999999999997,1.990000000000002,-0.7853981633974572
-2.84,1.9400000000000013,-1.5707963267948966
